pitcher,pitcher_name,ball_angle,pitch_type,diff2,active_spin,vMove,hMove,Pitches,Whiff,Swing,Whiff_p,GB_p,FB_p,Velocity,RP_z,RP_x,VAA,release_angle_x,release_angle_z,Spin,bat_speed_diff,Zone_loc,EV,LA,Height
676684,"Vest, Will",46,FF,5.673235929,0.93722108,15.42009216589862,9.19963133640553,651,72,315,0.11059907834101383,0.3958333333333333,0.375,96.13794162826422,5.614654377880185,-2.3002918586789556,-4.519627077618525,-3.183402553678123,-2.0156093088063525,2161.22256568779,-1.0117835594983353,0.2457757296466974,92.36346153846154,15.038461538461538,72
676702,"Stratton, Hunter",37,FF,13.90654202,0.777258957,15.021666666666668,2.1816666666666666,216,26,111,0.12037037037037036,0.391304347826087,0.34782608695652173,95.4875,6.044305555555556,-1.2568518518518519,-5.0682473053859445,-1.6553767457788466,-2.436373622024877,2607.951690821256,0.19071105970330066,0.1712962962962963,87.86,20.844444444444445,76
676710,"Crawford, Kutter",48,FF,1.724962655,0.979629547,19.68466386554622,7.584705882352941,952,97,489,0.10189075630252101,0.2111801242236025,0.5031055900621118,92.56533613445379,6.053361344537815,-1.1428676470588235,-4.589781336475475,-1.8483488927082092,-2.398160375018671,2504.4957983193276,0.2935880333098302,0.2657563025210084,92.65093167701863,25.32919254658385,73
676714,"Hughes, Brandon",23,FF,8.579474242,0.916744721,14.833448275862068,9.67551724137931,116,9,54,0.07758620689655173,0.16666666666666666,0.5555555555555556,92.44913793103449,5.489224137931035,2.431896551724138,-4.356802792406435,3.453570184076835,-1.3102378961661016,2347.646551724138,1.1367238391265426,0.21551724137931033,91.34444444444445,24.11111111111111,74
676755,"Mattson, Isaac",49,FF,2.026001936,0.98958249,19.354285714285712,9.456,70,5,32,0.07142857142857142,0.625,0.125,93.98142857142857,6.026285714285715,-1.6254285714285714,-4.536250451428039,-2.324902407093193,-2.459029483566538,2356.614285714286,-2.479253100257937,0.2714285714285714,86.4375,1.5,74
676760,"Marinaccio, Ron",34,FF,1.920241297,0.987104006,15.73009900990099,12.228118811881188,202,24,88,0.1188118811881188,0.4482758620689655,0.3793103448275862,93.57574257425743,5.473564356435643,-2.876039603960396,-4.32796969520537,-3.973361261552169,-1.5510691516411268,2206.0670103092784,-0.18793750655726948,0.19801980198019803,86.71071428571429,13.035714285714286,74
676775,"Winn, Keaton",40,FF,7.222337855,0.92068824,15.181345291479822,10.032645739910313,223,28,103,0.12556053811659193,0.3793103448275862,0.4482758620689655,95.66547085201793,6.311569506726458,-1.3830044843049327,-5.0480804608130825,-2.483212468979305,-2.4420549007910526,2302.8699551569507,0.009132184714530575,0.2556053811659193,93.45517241379311,21.20689655172414,76
676962,"Brown, Ben",42,FF,2.884509069,0.956875152,16.380451127819548,8.785714285714285,532,43,232,0.08082706766917293,0.34782608695652173,0.3804347826086957,96.42424812030075,6.3243609022556395,-1.5716917293233084,-5.2484515334052695,-2.3171353775141257,-2.9506909642154096,2222.0075187969924,-0.07886815882780003,0.19172932330827067,92.23804347826086,17.608695652173914,78
676974,"Meyer, Max",46,FF,13.06853832,0.820397035,15.117795275590552,4.1140157480314965,381,25,180,0.06561679790026247,0.3780487804878049,0.4024390243902439,94.05144356955381,5.860629921259842,-1.0930446194225723,-5.008317152831987,-1.5535838538750446,-2.2394157922806963,2386.582677165354,1.014618578564462,0.17060367454068243,94.9329268292683,19.158536585365855,72
676979,"Crochet, Garrett",38,FF,8.689448579,0.871522488,15.55925407925408,8.131748251748252,1287,214,682,0.16627816627816627,0.39644970414201186,0.3727810650887574,97.15641025641025,6.052991452991453,2.5645687645687647,-4.8585533380140715,3.424555557205979,-2.4887662760254594,2499.7227022780835,-0.41870637606490163,0.24786324786324787,88.01428571428572,15.994082840236686,78
677020,"Walker, Josh",42,FF,10.00716362,0.882253811,17.007123287671234,3.2761643835616434,73,6,38,0.0821917808219178,0.25,0.4375,94.20821917808219,6.306849315068493,2.5463013698630137,-4.967135665869416,3.1498781514205576,-2.5301225817323747,2267.780821917808,-0.42408115520648254,0.2191780821917808,89.9125,20.625,78
677053,"Nardi, Andrew",47,FF,7.342463427,0.937352007,17.255607985480943,8.25016333938294,551,81,275,0.147005444646098,0.3194444444444444,0.4444444444444444,94.04882032667877,5.8317059891107075,2.843103448275862,-4.275085371739746,3.8791327253651735,-1.8291105348706327,2294.1941923774953,-0.707844678042568,0.24682395644283123,89.40555555555555,22,75
677161,"Kelly, Zack",36,FF,3.510952315,0.951434205,14.940000000000001,9.71034965034965,286,29,126,0.10139860139860139,0.5,0.20454545454545456,96.53741258741259,5.561188811188811,-3.010174825174825,-4.612522053150894,-4.06120855027934,-2.0517746219514508,2168.374125874126,-1.0504663275692565,0.1888111888111888,90.62727272727273,5.659090909090909,75
677944,"Cecconi, Slade",37,FF,2.724377704,0.992467561,14.716101694915253,13.95864406779661,708,59,359,0.08333333333333333,0.27941176470588236,0.4411764705882353,94.3662429378531,5.63502824858757,-1.8682062146892655,-4.656807848697716,-3.1661199059542278,-1.8185493124165142,2355.799435028249,0.434447732497146,0.2443502824858757,90.27037037037037,20.525925925925925,76
677958,"Rocker, Kumar",34,FF,1.658602844,0.897564265,12.50086956521739,10.964347826086957,92,7,48,0.07608695652173914,0.4117647058823529,0.35294117647058826,95.96847826086956,5.610760869565217,-2.3308695652173914,-4.646406469702889,-3.3862211389008254,-1.6225459523290973,2146.0108695652175,-1.4548531817601056,0.2391304347826087,93.48823529411764,17.294117647058822,77
677960,"Weathers, Ryan",36,FF,1.861827992,0.959064504,15.060962566844921,12.294117647058822,561,36,256,0.06417112299465241,0.3564356435643564,0.3564356435643564,95.89714795008912,5.797058823529412,2.7584670231729054,-4.820700250971622,4.136631365273696,-2.1956538990340597,2316.836007130125,-0.5784129152826132,0.2014260249554367,90.28613861386138,16.207920792079207,73
678020,"Halvorsen, Seth",41,FF,2.99615786,0.986742879,13.33818181818182,8.807272727272727,66,7,28,0.10606060606060606,0.6,0.1,99.89242424242424,5.717121212121212,-2.2925757575757575,-4.654724420786391,-2.9651304735127835,-2.2485029201495035,2223.3939393939395,-2.5323102554836034,0.18181818181818182,93.82000000000001,4,74
678061,"Kerr, Ray",32,FF,7.936005729,0.901632615,15.694736842105263,6.664561403508772,171,20,92,0.11695906432748537,0.3023255813953488,0.4186046511627907,95.15730994152047,5.781754385964912,1.523391812865497,-4.83087303702092,2.4916578142180543,-2.2954739049881567,2312.9941520467837,-0.03769355815352806,0.1871345029239766,90.33571428571429,18.142857142857142,75
678226,"Hernández, Daysbel",40,FF,4.344766162,0.984784688,16.340444444444444,9.343111111111112,135,18,63,0.13333333333333333,0.2857142857142857,0.5714285714285714,97.36,5.811333333333334,-1.1214074074074074,-4.500104944788446,-2.0555971942808053,-2.3012596425286445,2364.4518518518516,0.5455956211434148,0.14814814814814814,88.8875,33.5625,70
678368,"Bellozo, Valente",46,FF,6.835978081,0.890457794,15.93828850855746,4.248704156479218,409,26,195,0.06356968215158924,0.3176470588235294,0.4470588235294118,89.19290953545233,6.144034229828851,-0.9444498777506113,-5.317927186672237,-1.3371839346665757,-2.0781182618635623,2090.195599022005,0.09737768647152215,0.25183374083129584,90.76470588235294,21.03529411764706,70
678394,"Bello, Brayan",28,FF,8.92437558,0.814726249,12.582325581395349,8.93953488372093,129,12,55,0.09302325581395349,0.2777777777777778,0.5,95.63488372093023,5.257441860465116,-1.7636434108527133,-3.7093036136275446,-2.600181049592707,-0.6554067959530271,2175.6046511627906,-2.1526377000268737,0.23255813953488372,85.29444444444445,23.055555555555557,73
678495,"Rodríguez, Randy",37,FF,1.365617337,0.895664307,16.667596153846155,7.082307692307692,416,49,197,0.11778846153846154,0.359375,0.375,97.64134615384616,5.489350961538461,-1.6337980769230769,-4.274081479243464,-2.158210598394574,-2.160512620172581,2520.84375,-1.0249473110112044,0.1778846153846154,88.75625,15.71875,72
678606,"Ferrer, Jose A.",35,FF,5.317980179,0.976354179,10.930632911392404,13.897215189873418,79,12,47,0.1518987341772152,0.6666666666666666,0.08333333333333333,98.29746835443038,5.980379746835443,2.7137974683544304,-5.228001540424717,4.308565254823704,-2.1617942257044716,2145.2911392405063,-0.8044401640705158,0.21518987341772153,93.36363636363636,2.8181818181818183,73
678692,"Henriquez, Ronny",43,FF,4.950424825,0.926652979,18.17123595505618,7.49123595505618,89,6,48,0.06741573033707865,0.2631578947368421,0.47368421052631576,95.66629213483147,5.487303370786517,-1.9701123595505619,-3.774863448131435,-2.4476053488645557,-1.6913966863185388,2444.0898876404494,1.2238538529001861,0.21348314606741572,93.23157894736842,22.36842105263158,70
678821,"Peralta, Luis",33,FF,5.693867904,0.970771631,13.907737226277371,9.48963503649635,137,9,59,0.06569343065693431,0.391304347826087,0.30434782608695654,95.03941605839417,5.3223357664233575,2.2640875912408758,-4.47530943518886,3.1811334493572843,-1.635237827343376,2200.795620437956,1.9341003380737742,0.20437956204379562,90.51739130434783,12.956521739130435,71
679525,"Marsh, Alec",32,FF,5.691126233,0.845441517,14.95929912390488,9.647158948685858,799,81,364,0.10137672090112641,0.3269230769230769,0.46153846153846156,94.15907384230287,5.6652565707133915,-1.9118773466833543,-4.673222483445402,-2.985814674169331,-1.893420395025335,2497.8898623279097,0.003292230836547502,0.1939924906132666,88.28446601941748,24.9126213592233,74
679885,"Martinez, Justin",42,FF,6.863730774,0.90930201,13.697014925373136,8.76268656716418,134,19,72,0.1417910447761194,0.3333333333333333,0.4,100.50522388059701,6.237835820895523,-2.745597014925373,-4.800280673980445,-3.543152170108815,-2.4415215627865674,2229.8432835820895,-4.562131023001015,0.17164179104477612,82.92,15.733333333333333,75
680570,"Rodriguez, Grayson",38,FF,0.512115421,0.987299424,15.868558352402745,12.644073226544624,874,118,439,0.13501144164759726,0.381294964028777,0.33093525179856115,96.07643020594966,5.612254004576659,-2.344553775743707,-4.202286884844126,-3.3555046022198254,-1.75211191379528,2284.5429553264603,0.11460095032476438,0.2551487414187643,90.49136690647482,14.863309352517986,77
680573,"Woods Richardson, Simeon",47,FF,1.401350414,0.976113431,17.46025974025974,5.808961038961039,924,103,475,0.11147186147186147,0.3219178082191781,0.3835616438356164,93.0724025974026,6.427532467532467,-1.0602272727272728,-5.2107856016267435,-1.6289217829993723,-2.7263686290223528,2185.6450216450216,-0.24679652143581035,0.22077922077922077,90.50342465753425,18.938356164383563,75
680694,"Bradish, Kyle",58,FF,13.50885502,0.715969759,13.925454545454546,-2.9836363636363634,88,6,22,0.06818181818181818,0,0.42857142857142855,94.48863636363636,6.370227272727273,-0.9939772727272728,-5.297496663547134,-1.03666949088327,-2.391968546823681,2412.7727272727275,-2.3498400950438856,0.22727272727272727,89.42857142857143,28.428571428571427,75
680704,"Sandlin, Nick",12,FF,8.144653274,0.864374277,12.064459459459458,12.438648648648648,296,23,129,0.0777027027027027,0.2,0.575,92.57297297297298,4.6531756756756755,-3.0028716216216216,-3.7140810093662484,-4.2615475126757545,-0.20414394768223956,2356.054054054054,0.6062215488234145,0.25675675675675674,90.735,27,71
680730,"Parker, Mitchell",52,FF,7.035011912,0.962646274,17.571575342465753,5.224006849315069,1168,75,626,0.0642123287671233,0.31640625,0.4140625,92.46678082191781,6.126618150684932,1.673056506849315,-5.024824127028473,2.228151378543751,-2.499001910847222,2190.5432733504713,0.4902055304295908,0.2303082191780822,90.43764705882353,20.701960784313727,76
680732,"Burke, Sean",41,FF,1.04383955,0.919883826,18.57312,6.4176,125,17,72,0.136,0.19047619047619047,0.5714285714285714,95.264,6.1536,-2.2424,-4.620328469395177,-2.9903888406684374,-2.5700986347534522,2546.328,-0.5144637743049053,0.208,93.28095238095239,29.761904761904763,78
680736,"Wrobleski, Justin",41,FF,8.178997607,0.929489659,16.39542857142857,7.902514285714285,350,41,178,0.11714285714285715,0.28169014084507044,0.4647887323943662,95.10542857142858,5.714142857142857,1.874342857142857,-4.520514978551099,2.758322998887054,-2.0818220085597607,2367.3742857142856,0.4361046969802413,0.18857142857142858,86.8718309859155,26.549295774647888,73
680744,"Madden, Ty",40,FF,6.772427707,0.912897644,16.885813953488373,7.2195348837209306,172,14,91,0.08139534883720931,0.375,0.40625,94.29476744186046,5.907209302325581,-2.3463372093023254,-4.616939748152386,-2.982797537948356,-2.163801798010494,2292.4593023255816,0.8750997014420805,0.27325581395348836,91.65,20.125,75
680767,"Vodnik, Victor",43,FF,5.586900918,0.923505839,14.000706713780918,6.482968197879859,849,69,385,0.0812720848056537,0.48201438848920863,0.2446043165467626,97.94888103651354,5.4162308598351006,-2.0749234393404006,-4.247796413408604,-2.7734373166641073,-1.7411493543062926,2278.705314009662,-1.9545515441181496,0.20141342756183744,91.98920863309353,7.625899280575539,72
680880,"Holman, Grant",46,FF,2.951669592,0.981682084,15.922838709677421,8.411612903225805,155,17,75,0.10967741935483871,0.4642857142857143,0.32142857142857145,94.35032258064516,6.257483870967742,-1.8463225806451613,-5.053292509435349,-2.917651245226399,-2.4552721202796146,1922.9806451612903,-0.241670614648872,0.2064516129032258,86.20357142857142,12.392857142857142,78
680885,"Schwellenbach, Spencer",33,FF,12.50051241,0.79999315,13.405027322404372,5.720655737704918,549,57,278,0.10382513661202186,0.3695652173913043,0.32608695652173914,96.12131147540984,5.499544626593807,-2.5541712204007285,-4.6811156452903395,-3.395626406527072,-1.867880199168074,2264.1165755919856,0.1654345269282709,0.21311475409836064,90.15463917525773,14.824742268041238,73
680891,"Neely, Jack",34,FF,4.951646315,0.953911442,16.74923076923077,5.85923076923077,52,7,26,0.1346153846153846,0.23076923076923078,0.46153846153846156,96.13653846153846,6.105961538461538,-1.4436538461538462,-4.773894529950356,-2.1173608888615463,-2.5062162838696964,2198.769230769231,0.4041608263438604,0.19230769230769232,96.13076923076923,26,80
680897,"Nastrini, Nick",45,FF,3.488151902,0.909769511,18.726126126126125,4.16036036036036,333,23,113,0.06906906906906907,0.26666666666666666,0.5777777777777777,93.7054054054054,5.95954954954955,-2.0616216216216214,-5.148710885345234,-2.6680654990327453,-2.9479198774279984,2370.294294294294,2.4124261978376613,0.10810810810810811,89.72666666666667,27.177777777777777,75
681035,"Scott, Christian",32,FF,8.280921884,0.945181637,15.360865384615384,9.595096153846153,416,48,218,0.11538461538461539,0.3108108108108108,0.4594594594594595,94.2,5.244134615384615,-2.8618509615384617,-4.064268351919763,-3.851726630139737,-1.3093346548160196,2235.300480769231,0.5120707240999413,0.25721153846153844,93.16081081081082,20.783783783783782,76
681066,"Bush, Ky",48,FF,8.936517259,0.882027959,16.850299401197603,3.365748502994012,167,12,69,0.0718562874251497,0.4666666666666667,0.2,91.68323353293412,6.263353293413173,2.2335928143712573,-5.308107822959723,2.5557202353539594,-2.5306804875719084,2149.556886227545,-0.32422406099271595,0.12574850299401197,90.95333333333333,11.966666666666667,78
681190,"Vásquez, Randy",37,FF,4.916007859,0.867379372,15.92875,7.3805000000000005,480,56,252,0.11666666666666667,0.3026315789473684,0.32894736842105265,94.29645833333333,5.9804375,-2.0315625,-4.807239245133359,-2.8423901829249267,-2.2013125659639328,2418.327083333333,0.8053412914169429,0.23125,91.56315789473685,16.81578947368421,72
681217,"Silseth, Chase",33,FF,5.388836525,0.782768262,16.28957746478873,7.619154929577465,71,10,32,0.14084507042253522,0.2222222222222222,0.3333333333333333,93.72676056338028,5.921549295774648,-1.523943661971831,-4.917830627543094,-2.164782138332,-2.2908128766776947,2419.285714285714,-6.279753707709771,0.18309859154929578,90.41111111111111,19.666666666666668,72
681293,"Arrighetti, Spencer",25,FF,1.451340667,0.951106568,15.283349561830574,11.890632911392405,1027,99,500,0.09639727361246349,0.30538922155688625,0.3772455089820359,94.13573515092503,5.141295034079844,-1.5632132424537488,-4.243996882430189,-2.4683434549439567,-1.4613220121433808,2306.2200584225902,-0.3564281802144343,0.18889970788704966,92.94670658682635,19.952095808383234,74
681402,"Varland, Gus",48,FF,0.666849231,0.981564696,18.11901234567901,10.88641975308642,243,26,114,0.10699588477366255,0.28125,0.40625,95.259670781893007,5.396337448559671,-1.2851440329218107,-4.168465291022074,-2.2336830240855683,-2.0367163787288325,2369.938271604938,0.6021881927636827,0.23045267489711935,90.7,16.78125,73
681432,"Little, Luke",26,FF,0.986174515,0.709736134,9.087066246056782,9.095772870662461,317,23,121,0.07255520504731862,0.7647058823529411,0.17647058823529413,95.80094637223975,5.554858044164038,2.907570977917981,-5.157235022434682,4.021722684613495,-1.5403093952743452,2241.006309148265,0.3439990056644063,0.2082018927444795,87.27058823529411,-4.529411764705882,80
681517,"Leahy, Kyle",46,FF,5.748767243,0.896089513,16.198051948051948,4.606363636363636,308,29,152,0.09415584415584416,0.2857142857142857,0.39285714285714285,95.45551948051948,5.873538961038961,-1.2994155844155844,-4.618429218879412,-1.784880213461238,-2.193227880750468,2273.0324675324673,-0.8149946925926832,0.2532467532467532,93.19642857142857,19.696428571428573,77
681676,"Fernandez, Ryan",53,FF,1.838155879,0.976579082,16.578538622129436,6.8179540709812105,479,42,205,0.08768267223382047,0.4027777777777778,0.2916666666666667,95.4858037578288,5.7860751565762,-2.032964509394572,-4.523560034246405,-2.7031636244113937,-2.158447276177974,2172.6687631027253,-0.7832429582779684,0.17954070981210857,89.74166666666666,9.11111111111111,72
681857,"Olson, Reese",39,FF,7.802285381,0.892152168,14.309181818181816,10.212545454545454,440,20,200,0.045454545454545456,0.41379310344827586,0.26436781609195403,94.15840909090909,6.045454545454546,-2.6815,-5.5404552435071945,-3.433800851369882,-2.6273886034018514,2226.24145785877,0.5039768734899339,0.125,92.16161616161617,12.434343434343434,73
681869,"Dubin, Shawn",40,FF,4.49294848,0.914832695,16.198373983739835,9.724552845528455,369,27,147,0.07317073170731707,0.32608695652173914,0.45652173913043476,94.97506775067751,5.821517615176152,-1.9136856368563686,-4.814726599780057,-2.704259560484274,-2.2933385278143485,2342.7254901960782,-0.8301973047751667,0.17615176151761516,88.81086956521739,18.652173913043477,72
681870,"Sabrowski, Erik",52,FF,2.144802068,0.995742749,20.09578947368421,7.372631578947368,114,19,56,0.16666666666666666,0.09090909090909091,0.45454545454545453,92.64561403508772,5.984649122807017,1.2094736842105263,-4.5872285755912,1.969655450513037,-2.505717785019238,2576.6754385964914,0.658273029784385,0.22807017543859648,92.46470588235294,28.764705882352942,76
681911,"Vesia, Alex",61,FF,0.582930154,0.992956087,20.28564907275321,6.222710413694721,701,104,367,0.14835948644793154,0.1702127659574468,0.6914893617021277,93.35392296718973,5.8502710413694725,0.5260485021398003,-4.035237451752743,0.8712660053841207,-2.0641145457534207,2399.1155492154066,0.8075821942552178,0.2582025677603424,89.22254901960784,34.22549019607843,73
681982,"Anderson, Grant",-3,FF,12.00558224,0.787563617,10.022255639097745,13.613233082706767,133,24,70,0.18045112781954886,0.22727272727272727,0.6818181818181818,92.21804511278195,4.32593984962406,-2.6697744360902256,-3.745143871541864,-4.020840328227007,0.18433972248019828,2357.4285714285716,1.1076013235539472,0.2706766917293233,93.49545454545455,31,72
682052,"Lopez, Jacob",24,FF,0.089436032,0.939141351,11.8176,13.192,75,3,24,0.04,0,0.6923076923076923,90.62133333333334,5.326933333333333,3.5209333333333332,-5.026115374484047,4.388094820187171,-1.1946439326656828,2134.44,2.1757279289903564,0.13333333333333333,91.46923076923078,39.15384615384615,76
682120,"Herrin, Tim",31,FF,13.17758909,0.734900347,12.666290322580643,8.022580645161291,248,19,115,0.07661290322580645,0.627906976744186,0.23255813953488372,95.51612903225806,5.639032258064516,1.9676209677419354,-5.003958115503307,2.777395348124018,-1.997118976544586,2405.173387096774,0.09821016013012221,0.1935483870967742,91.0530612244898,5.63265306122449,78
682227,"Williamson, Brandon",46,FF,3.316069122,0.984164548,16.30875,9.47625,64,5,30,0.078125,0.08333333333333333,0.6666666666666666,92.65625,6.79765625,0.34,-5.6395592474987755,1.0403494068161934,-2.895954485604406,2124.9375,-3.8257199242403934,0.328125,91.56666666666666,33.666666666666664,78
682243,"Miller, Bryce",43,FF,6.460738739,0.901535012,18.30030981067126,6.344199655765921,1162,172,650,0.14802065404475043,0.21739130434782608,0.5815217391304348,95.15232358003442,5.696024096385542,-1.2516609294320138,-4.223383600852415,-1.9053118481471432,-2.116169762619732,2483.5843373493976,0.6690125016022048,0.24784853700516352,92.33516483516483,28.302197802197803,74
682254,"Montgomery, Mason",53,FF,0.629146158,0.986819737,19.091478260869565,6.593739130434782,115,25,58,0.21739130434782608,0.5,0.2,97.2791304347826,5.832695652173913,1.492695652173913,-4.140240029613243,2.3633236904017885,-2.391245400539762,2321.313043478261,-0.7754213471885744,0.28695652173913044,94.09,13,74
682610,"Muñoz, Roddery",38,FF,9.179862848,0.900556659,14.995789473684209,10.250225563909774,399,33,189,0.08270676691729323,0.2153846153846154,0.5230769230769231,95.4218045112782,5.630050125313283,-1.5975689223057643,-4.324057190269219,-2.5784745862126797,-1.6400540800181436,2270.310776942356,0.9692962754066451,0.22055137844611528,93.11692307692307,23.676923076923078,74
682847,"Ortiz, Luis",22,FF,5.60101059,0.880755802,11.318048780487803,11.355888501742161,574,58,279,0.10104529616724739,0.29473684210526313,0.49473684210526314,95.852787456446,4.957682926829269,-1.788780487804878,-4.287448109721526,-2.9733527906905914,-1.045321729158775,2277.6811846689898,0.9446862432279468,0.21602787456445993,90.0442105263158,20.83157894736842,74
682990,"Priester, Quinn",43,FF,11.49706754,0.77885219000000006,13.712542372881357,5.549491525423729,118,11,59,0.09322033898305085,0.4,0.15,93.05593220338983,5.963813559322034,-1.1561016949152543,-5.0462616152744415,-1.7417462085825557,-1.938404866159939,2233.5677966101694,0.34647189594739203,0.17796610169491525,91.2,12.5,75
683003,"Jones, Jared",45,FF,5.861877746,0.923002025,17.14012738853503,8.402547770700636,942,128,498,0.13588110403397027,0.33962264150943394,0.42138364779874216,97.33259023354564,5.5004564755838645,-1.3406263269639065,-4.1245021168933995,-2.1930144321225074,-2.0476704193940547,2536.320471596999,0.8775857001825408,0.23991507430997877,91.1440251572327,17.861635220125788,73
683004,"Leiter, Jack",50,FF,4.516765983,0.942942264,17.97129682997118,7.543400576368876,347,55,190,0.1585014409221902,0.29411764705882354,0.4411764705882353,96.3956772334294,5.609913544668588,-1.998270893371758,-4.12290074752845,-2.8921564900960544,-2.050850508987519,2347.7175792507205,0.9265806421100324,0.2507204610951009,94.32794117647059,19.86764705882353,73
683155,"Estes, Joey",37,FF,1.840494645,0.916767914,16.569618320610687,9.595190839694656,1048,102,584,0.09732824427480916,0.2131979695431472,0.5279187817258884,92.41059160305343,5.909007633587787,-2.049293893129771,-4.650426764944152,-2.864442548836094,-1.9042650794569675,2372.5458015267177,0.5974565526033802,0.26240458015267176,91.47704081632654,27.137755102040817,74
683232,"Mears, Nick",61,FF,4.782674001,0.977002515,18.0870436187399,2.7824878836833604,619,64,320,0.10339256865912763,0.3829787234042553,0.3617021276595745,96.68481421647819,6.198352180936995,-1.4521001615508886,-4.901541781436621,-2.148648147479512,-2.9650194574895967,2318.1873990306945,-0.63795080621992,0.1987075928917609,89.996875,14.541666666666666,74
683568,"Iriarte, Jairo",31,FF,4.235075669,0.97839014,13.4,14.651428571428571,63,1,21,0.015873015873015872,0.5,0.3333333333333333,94.05873015873016,5.339682539682539,-2.6276190476190475,-4.512820919660521,-4.061471861692227,-1.3883131973119867,2265.5238095238096,2.260795737685063,0.12698412698412698,89.30833333333334,17.75,74
683627,"Molina, Anthony",51,FF,3.695101418,0.991097093,15.272252964426876,7.347509881422925,506,37,237,0.07312252964426877,0.3695652173913043,0.20652173913043478,94.76778656126483,6.335968379446641,-1.6476086956521738,-5.511827788903625,-2.2656219102991453,-2.8850845029140886,2114.383333333333,0.575595001214669,0.16205533596837945,93.37692307692308,9.967032967032967,73
683769,"Gaddis, Hunter",34,FF,3.688257656,0.940776786,16.412330097087377,6.923300970873787,412,42,235,0.10194174757281553,0.3076923076923077,0.5128205128205128,95.41674757281554,6.202718446601942,-2.6752184466019417,-4.8642114626885915,-3.6315980267530072,-2.468729875856217,2326.9150485436894,0.30586096161766596,0.2912621359223301,91.71477272727273,25.363636363636363,78
684007,"Imanaga, Shota",40,FF,1.030258168,0.988228906,18.296926503340757,10.198307349665924,1347,129,739,0.0957683741648107,0.23684210526315788,0.5526315789473685,91.65590200445435,5.454149962880475,2.480898292501856,-4.170234174951937,3.618563324297178,-1.6323879391145864,2442.324384787472,1.7863132663520744,0.2635486265775798,91.21804511278195,27.154135338345863,70
684320,"Rodriguez, Yariel",40,FF,12.81632106,0.720453508,11.76,2.2117915309446254,614,54,246,0.08794788273615635,0.34146341463414637,0.45121951219512196,93.87752442996742,5.803517915309446,-1.7364332247557004,-5.100754872862273,-2.0147248311917014,-1.7220055056952828,2360.599348534202,0.680641268227742,0.21498371335504887,88.67283950617283,20.40740740740741,72
685107,"Veneziano, Anthony",36,FF,7.728255408,0.920412112,15.257894736842104,10.338947368421053,114,14,64,0.12280701754385964,0.34782608695652173,0.43478260869565216,94.7719298245614,6.0952631578947365,1.8745614035087719,-5.128173269903237,2.9873347160705457,-2.4327702444841717,2259.0438596491226,-2.034635726487568,0.22807017543859648,93.55652173913043,22.91304347826087,77
685299,"Gordon, Tanner",47,FF,0.695925433,0.991655184,15.120000000000001,11.77581081081081,296,19,159,0.06418918918918919,0.3770491803278688,0.3770491803278688,92.0483108108108,6.207432432432433,-2.4733783783783783,-5.407452027860707,-3.551196586530338,-2.4116530710882027,2186.2364864864867,-1.6675769241674958,0.22297297297297297,89.06065573770492,15.327868852459016,77
685801,"Bigge, Hunter",51,FF,2.755834893,0.967522702,18.980338983050846,7.216949152542373,177,24,90,0.13559322033898305,0.3333333333333333,0.4583333333333333,97.49604519774012,5.756101694915254,-0.48423728813559325,-4.411974370785109,-1.0040442216822039,-2.669061448730468,2370.186440677966,-0.6716162999323873,0.192090395480226,91.63333333333333,22.5,73
686539,"Cronin, Declan",22,FF,15.21503307,0.750758843,13.695384615384615,9.658461538461538,78,15,37,0.19230769230769232,0.4,0.4,93.87564102564103,5.288333333333333,-1.8724358974358974,-3.858881231845589,-2.412940397083535,-0.7865870892204035,2648.5641025641025,-2.2661696832797147,0.24358974358974358,88.35,16.9,76
686563,"Cannon, Jonathan",25,FF,10.04768508,0.89353149,13.949397590361444,9.09975903614458,249,30,119,0.12048192771084337,0.13513513513513514,0.5135135135135135,94.25943775100401,5.951124497991968,-2.2096385542168675,-4.453124097692892,-3.0394674090679517,-1.4805333328464152,2195.3293172690765,-1.1645162202037385,0.23293172690763053,89.96756756756757,30.27027027027027,78
686580,"Slaten, Justin",52,FF,4.273370522,0.957668008,19.14379746835443,5.417721518987341,237,33,124,0.13924050632911392,0.4,0.37142857142857144,96.41350210970464,6.1276793248945145,-0.6716033755274261,-4.7650541343283885,-1.0436651786838356,-2.923873677332328,2394.4135021097045,-2.2388380106113646,0.23628691983122363,87.16285714285715,19.714285714285715,76
686613,"Brown, Hunter",57,FF,4.830697077,0.91463116,17.483712574850298,5.049940119760479,1002,140,485,0.13972055888223553,0.265625,0.421875,95.96327345309382,6.2967265469061875,-1.476746506986028,-4.747568315575404,-1.8611172358533439,-2.573996769727022,2296.6008230452676,-1.0212347640871042,0.27045908183632733,91.73461538461538,21.892307692307693,74
686642,"Ellard, Fraser",27,FF,6.281039101,0.855446507,14.273499999999999,11.662500000000001,240,22,93,0.09166666666666666,0.391304347826087,0.43478260869565216,95.14666666666666,5.782041666666666,2.9520416666666667,-4.976418856499093,4.272298019289366,-2.1675789039465854,2571.741666666667,-0.08340994170863023,0.14583333333333334,93.19565217391305,18.391304347826086,76
