"","pitcher","pitch_type","pitcher_name","diff2","active_spin","axis","p_throws","ball_angle","vMove","vMove_trans","hMove","Pitches","Whiff","Swing","Whiff_p","GB_p","FB_p","Velocity","RP_z","RP_x","VAA","release_angle_x","release_angle_z","Spin","bat_speed_diff","Zone_loc","Extension","Zone_loc_sd","EV","LA","Height","Pitches_total"
"121",606965,"FF","Devenski, Chris",0.886402384471147,0.950976222026766,33.5118332858866,"R",42.7187878787879,17.3432727272727,941.704245778253,10.9010909090909,165,14,93,0.0848484848484849,0.151515151515152,0.727272727272727,93.0206060606061,6.44745454545455,-0.0705454545454546,-5.11111826645483,-1.0961926147474,-2.55362580851269,2371.03636363636,0.98490344344359,0.677878787878788,6.1569696969697,0.443112312854653,92.4181818181818,30.1212121212121,75,533
"122",607067,"FF","Rea, Colin",4.85831609760485,0.826942382670612,31.8668442394299,"R",33.6880626223092,13.7920156555773,543.383666025032,6.48516634050881,511,70,282,0.136986301369863,0.293478260869565,0.402173913043478,92.9213307240704,5.56739726027397,-1.99313111545988,-4.65091200658808,-2.73970495627906,-1.52330854280707,2173.38943248532,0.747682884285962,0.756262230919765,6.64070450097847,0.536191290238439,89.220652173913,20.3152173913043,77,2650
"123",607074,"FF","Rodón, Carlos",4.62657892344647,0.964686795144411,32.6700453367802,"L",47.5256041802743,17.84120182887,1007.90095082488,8.82787720444154,1531,174,814,0.113651208360549,0.256809338521401,0.513618677042802,95.441802743305,6.4123187459177,1.8907250163292,-5.03350785525602,2.55109900451253,-2.85575428566619,2383.48203788374,1.26601190176998,0.781417374265186,6.1175702155454,0.580450255871315,93.4162544169611,24.2826855123675,74,3102
"124",607179,"FF","Weems, Jordan",3.93221526857366,0.98679597429867,32.8881951974254,"R",49.0782705099778,16.7513082039911,866.397020454031,8.60274944567628,451,38,223,0.0842572062084257,0.421686746987952,0.397590361445783,96.0035476718404,6.01824833702883,-1.99931263858093,-4.70894363455191,-2.78591272995184,-2.43476190781256,2101.83813747228,0.559003648024797,0.857427937915743,6.57960088691796,0.615148069633071,90.0457831325301,16.2771084337349,76,733
"125",607192,"FF","Glasnow, Tyler",6.78218985721372,0.741047937434336,7.05170801233501,"R",58.613856812933,16.2709392265193,807.960808464727,0.263602209944751,905,96,451,0.106077348066298,0.432258064516129,0.406451612903226,96.3103867403315,6.05571270718232,-1.52348066298343,-5.00548669622241,-1.85794727290937,-2.70882395721064,2558.57427937916,0.460560766092402,0.956066298342541,7.48762430939226,0.694633980799301,90.2967532467532,14.9677419354839,80,2011
"126",607259,"FF","Martinez, Nick",6.64660275855386,0.902658301353503,22.0349974285605,"R",57.0123949579832,17.880251572327,1013.20354328959,4.57433962264151,477,55,259,0.115303983228512,0.337078651685393,0.393258426966292,92.5542976939203,6.2127463312369,-1.67685534591195,-4.71310175456799,-2.17613014417371,-2.23680049710521,2341.87002096436,-0.842855452733755,0.690188679245283,5.83403361344538,0.511159669792944,86.7505617977528,22.314606741573,73,2125
"127",607455,"FF","Banda, Anthony",7.27914290667723,0.943584830172962,43.7386434860575,"L",35.7830882352941,14.2817647058824,590.848989293909,9.72926470588235,272,32,151,0.117647058823529,0.30188679245283,0.452830188679245,96.1066176470588,5.50113970588235,2.68845588235294,-4.1710796026015,3.67604933623465,-1.47282603701044,2183.71323529412,0.826744873726312,0.688933823529412,6.35808823529412,0.494156222249886,90.7071428571429,19.7543859649123,74,774
"128",607481,"FF","Bummer, Aaron",11.0007169058667,0.816207436500737,61.3623482582794,"L",5.31855670103093,10.4239175257732,277.507241073657,11.1216494845361,97,12,49,0.123711340206186,0.3125,0.375,93.6340206185567,5.06463917525773,2.23298969072165,-4.6870255962059,3.56030761081583,-1.05371656314412,2301.78350515464,-1.98361384022005,0.895360824742268,6.3,0.583075648779224,84.8058823529412,17.6470588235294,75,974
"129",607536,"FF","Freeland, Kyle",8.42739177622114,0.875794853047439,38.4200454305072,"L",30.7991620111732,14.2920670391061,591.872425370969,7.55664804469274,358,12,179,0.0335195530726257,0.313253012048193,0.373493975903614,91.5832402234637,5.89821229050279,2.35555865921788,-5.25569974376103,3.53267779168721,-2.07317499824377,2355.03910614525,0.561446716430485,0.867039106145251,6.66787709497207,0.580233367164616,88.9168674698795,22.4457831325301,76,1769
"130",607625,"FF","Lugo, Seth",7.18403023832587,0.840915703810685,32.4851334000768,"R",33.8111260053619,15.4415549597855,712.620769231779,6.72981233243968,746,53,307,0.0710455764075067,0.338461538461538,0.407692307692308,92.2375335120643,5.51541554959786,-1.22234584450402,-4.82059465127874,-1.71275873684264,-1.90047202039435,2367.43833780161,-0.925627072491695,1.00768096514745,6.1201072386059,0.667442165576064,89.4686131386861,16.8832116788321,76,3112
"131",607644,"FF","Means, John",2.99428834104525,0.945167723644112,24.6433530001768,"L",46.8241666666667,19.577,1259.47844121458,7.252,120,12,66,0.1,0.04,0.6,90.45,6.46741666666667,0.917333333333333,-4.97869481142003,1.78554835340552,-2.51991057730942,2377.68333333333,2.38055153351872,0.637083333333333,6.20583333333333,0.523912873366891,93.288,38.24,76,320
"132",608032,"FF","Estévez, Carlos",1.70918111802024,0.989539350560422,28.164353498743,"R",41.1772908366534,17.0639043824701,905.707953050649,7.89298804780877,502,62,270,0.123505976095618,0.255102040816327,0.459183673469388,96.7567729083665,5.97902390438247,-1.84302788844622,-4.52204130634209,-2.52418359800771,-2.36500477411977,2124.43824701195,0.809477762786561,0.788665338645418,6.39143426294821,0.592463320368292,92.2533980582524,23.8834951456311,78,821
"133",608331,"FF","Fried, Max",16.6305880006593,0.659585597901347,14.6831531400823,"L",50.633764832794,10.9803236245955,314.395511221989,-0.063042071197411,927,83,456,0.0895361380798274,0.575418994413408,0.201117318435754,93.8540453074434,6.01212513484358,1.1717907227616,-5.40286089116697,1.67689284899989,-1.91971908979323,2220.55879180151,-0.203578791588812,0.801175836030205,6.56148867313916,0.563924862819288,84.3065573770492,3.96174863387978,76,2762
"134",608334,"FF","Fulmer, Carson",8.49579780110924,0.887176165468037,36.3322569949352,"R",38.6614035087719,16.2551162790698,806.076375896688,7.93360465116279,344,29,149,0.0843023255813953,0.25,0.461538461538462,93.1244186046512,5.68421511627907,-2.45793604651163,-5.0307341852855,-3.18136706039507,-2.32958813084263,2272.75290697674,0.391398770212893,1.12505813953488,6.34005847953216,0.67687026037463,95.6596153846154,22.7307692307692,72,1472
"135",608344,"FF","Irvin, Cole",1.26567582197827,0.977152696530601,41.631269522843,"L",43.0950643776824,15.2989699570815,696.930161726999,11.8910729613734,466,38,233,0.0815450643776824,0.265822784810127,0.443037974683544,91.9002145922747,6.22199570815451,0.983583690987125,-5.22088035302451,1.95961788174374,-2.19456994236455,2028.84579439252,0.475017958230879,0.66019313304721,6.38412017167382,0.474457885591604,94.7215189873418,21.5949367088608,76,1767
"136",608371,"FF","Sims, Lucas",8.98503474562973,0.866495467472677,24.7418447445476,"R",39.3971223021583,17.4893525179856,960.853011641362,4.67654676258993,278,30,139,0.107913669064748,0.325581395348837,0.488372093023256,94.2485611510791,5.73021582733813,-1.45741007194245,-4.3705185799343,-2.26769288755613,-2.03753110855213,2612.58992805755,-0.697037379278677,0.879208633093525,5.84244604316547,0.641322037914722,85.6720930232558,20.7674418604651,74,885
"137",608379,"FF","Wacha, Michael",4.3040502785984,0.991662775483281,26.0709078192789,"R",52.0791262135922,17.9188349514563,1018.45875574664,6.64349514563107,618,52,307,0.0841423948220065,0.281818181818182,0.445454545454545,93.584142394822,6.54352750809062,-1.54203883495146,-5.51327644888488,-2.29086784668158,-3.18761628134004,2128.78964401294,-0.391484492157376,0.880744336569579,6.76537216828479,0.6158933078229,89.0422413793103,20.6120689655172,78,2602
"138",608648,"FF","Duffey, Tyler",12.5033655158275,0.715789225516754,39.0762087127151,"R",23.9433962264151,13.0030188679245,471.74364954254,6.05660377358491,53,5,23,0.0943396226415094,0.25,0.5,90.788679245283,5.72698113207547,-2.54698113207547,-5.14980726590148,-3.33489998509127,-1.63198188826976,2346,1.58262592610815,0.811320754716981,6.44150943396226,0.546819607914182,95.025,24,75,189
"139",608678,"FF","Leone, Dominic",7.47423236540727,0.864734791962277,32.7103021174603,"R",38.8208333333333,16.1525,793.917544390981,7.03875,96,14,47,0.145833333333333,0.235294117647059,0.411764705882353,94.9104166666667,5.78520833333333,-2.37291666666667,-4.48539959349929,-3.18810932798,-1.97907255540355,2310.48421052632,-0.313755545269132,0.728854166666667,6.48958333333333,0.551287239661898,88.7764705882353,18.4705882352941,70,361
"140",608717,"FF","Stratton, Chris",11.7327263571376,0.842336151571856,36.8015193512331,"R",34.015,15.0492631578947,669.941016162438,6.58926315789474,380,30,146,0.0789473684210526,0.357142857142857,0.375,91.7744736842105,5.83184210526316,-1.858,-5.15331397951453,-2.36597895836563,-2.11479376189857,2402.54736842105,0.554022330723282,0.934105263157895,6.47394736842105,0.664367486979809,90.2964285714286,16.7678571428571,74,995
"141",608718,"FF","Suter, Brent",20.4174379665805,0.689808237903589,1.25482501361182,"L",57.8449771689498,12.8769863013699,460.844236979806,-4.36191780821918,438,39,228,0.089041095890411,0.388888888888889,0.4,85.8445205479452,6.25194063926941,3.23849315068493,-5.94565695076412,3.24286013057796,-1.73097038085927,2223.23059360731,-1.06819782070255,0.788150684931507,7.29337899543379,0.566010572417843,86.3277777777778,16.0666666666667,76,1022
"142",608723,"FF","Voth, Austin",6.46687674698407,0.870741469281143,24.9371827461033,"R",38.561038961039,16.7179220779221,862.258555025123,5.2212987012987,231,27,108,0.116883116883117,0.378378378378378,0.378378378378378,93.5766233766234,5.73813852813853,-2.3804329004329,-4.54158554354365,-3.0299098315975,-1.98854269603747,2302.55844155844,-0.454118165814715,0.782943722943723,6.38961038961039,0.57151742439259,86.0594594594595,17.7027027027027,74,974
"143",613534,"FF","Adams, Austin",16.5076724803365,0.559015470567049,54.6061056790946,"R",11.4578125,10.573125,287.13628687145,7.488125,192,17,71,0.0885416666666667,0.263157894736842,0.631578947368421,93.365625,5.22322916666667,-3.46822916666667,-4.54646377713878,-4.34306558992508,-0.913517762987691,2666.22395833333,0.29978352834504,0.75859375,5.83645833333333,0.642845931532962,88.8578947368421,27.1052631578947,75,805
"144",614179,"FF","Ruiz, José",6.41710672436941,0.935668812499684,26.4184717683237,"R",45.8053571428571,17.5163793103448,964.420467457762,5.81586206896552,232,37,124,0.15948275862069,0.205882352941176,0.470588235294118,96.3724137931034,6.33719827586207,-1.09525862068966,-4.88648858953848,-1.68572616762694,-2.77368898195527,2316.16964285714,0.287234148821024,0.780818965517241,6.05982142857143,0.563499211200897,93.3057142857143,26.4285714285714,73,835
"145",621016,"FF","Cuas, Jose",11.8285324050936,0.72478037638365,64.6936031801856,"R",2.98598130841122,9.42841121495327,218.098379071193,10.8605607476636,107,19,56,0.177570093457944,0.1875,0.5625,91.6242990654206,4.23009345794393,-4.39803738317757,-3.56966145353082,-5.35629080045456,0.541939787734621,2370.67289719626,0.158188848409097,0.574579439252336,6.46168224299065,0.413328140402682,96.33125,23.4375,75,319
"146",621051,"FF","Wilson, Steven",3.77884957325905,0.896799925725712,24.2105781201634,"R",46.0693548387097,18.2472580645161,1063.83499892914,6.39145161290323,248,19,115,0.0766129032258065,0.325,0.45,93.5387096774193,5.72145161290323,-1.88379032258065,-4.54886307999436,-2.47627750523082,-2.2477467840318,2438.74596774194,-0.219279248703104,0.83883064516129,6.86532258064516,0.576333380548797,87.98,21.5,75,623
"147",621053,"FF","Ferguson, Tyler",7.76660909381957,0.834901511178981,45.2996169570041,"R",28.4569620253165,14.0696202531646,570.003735462071,9.95886075949367,316,53,165,0.167721518987342,0.179487179487179,0.641025641025641,95.8623417721519,5.92629746835443,-3.3298417721519,-4.96817703596081,-4.0008432762667,-2.2018606756035,2349.55379746835,0.597792738760808,0.741550632911392,6.03829113924051,0.535619327596416,88.2282051282051,29.2820512820513,76,819
"148",621097,"FF","Waguespack, Jacob",1.67107907379268,0.948500565169338,7.55560066292139,"R",72.1569767441861,18.2693023255814,1066.92209835302,1.73302325581395,86,12,35,0.13953488372093,0.363636363636364,0.181818181818182,93.5918604651163,6.43453488372093,-0.141395348837209,-5.04257222317991,-0.506570812701145,-2.72942884382489,2136.8488372093,-1.6825249733294,0.682906976744186,7.01279069767442,0.61187823909677,82.6272727272727,7.18181818181818,78,221
"149",621107,"FF","Eflin, Zach",9.52029288556284,0.832369686534185,46.9304909595553,"R",27.0339449541284,12.5807339449541,435.807146199555,8.69449541284404,218,29,117,0.13302752293578,0.351351351351351,0.459459459459459,92.4463302752294,5.72701834862385,-2.2451376146789,-4.94137362950835,-2.89610526958499,-1.52262046458387,2197.03720930233,-0.522868725866908,0.722844036697248,6.64082568807339,0.517360532186032,87.5486486486487,17.2972972972973,78,2447
"150",621111,"FF","Buehler, Walker",7.31114893689463,0.901750264787734,22.596354326133,"R",46.5922680412371,16.6503092783505,853.912816075503,4.25907216494845,388,27,160,0.0695876288659794,0.309859154929577,0.366197183098592,95.0286082474227,5.60487113402062,-1.1044587628866,-4.35670369022144,-1.7193823039409,-1.97227564967448,2279.61340206186,-0.642461657015847,0.90590206185567,6.49355670103093,0.669114081802216,92.4166666666667,16.6555555555556,74,1336
"151",621112,"FF","Blackburn, Paul",4.6424543852053,0.892032621452413,23.1458702260808,"R",50.5555084745763,16.668813559322,856.192173636407,5.20220338983051,236,11,88,0.0466101694915254,0.170731707317073,0.585365853658537,91.9275423728814,6.06656779661017,-2.01733050847458,-5.1606311845734,-2.53120516455143,-2.40350481660841,2181.06060606061,1.66718454005612,0.9875,6.26949152542373,0.651950347280488,95.5414634146342,26.9512195121951,73,1212
"152",621114,"FF","Burr, Ryan",8.84846127172973,0.880421930724669,12.3225089491167,"R",58.6751111111111,16.7621333333333,867.74136003581,1.0112,225,22,98,0.0977777777777778,0.2,0.5,94.088,6.42751111111111,-1.8088,-5.20673436332445,-1.91195349814971,-2.71138937874552,2178.82666666667,0.775015846724401,0.787111111111111,6.97822222222222,0.53721180904535,95.4933333333333,26.2666666666667,76,570
"153",621242,"FF","Díaz, Edwin",4.57419216493994,0.958972597585573,52.9611335998948,"R",17.7328421052632,13.1992421052632,489.009828288514,13.5218526315789,475,75,205,0.157894736842105,0.317073170731707,0.390243902439024,97.4867368421053,4.80294736842105,-2.10762105263158,-3.60314975202197,-3.17249809892019,-0.826963602572913,2348.50315789474,-0.778667131453256,0.7652,7.42252631578947,0.609574895105282,90.2829787234043,23.7234042553191,75,912
"154",621244,"FF","Berríos, José",6.99669453103704,0.929177745252148,42.2766944698367,"R",40.0613508442777,14.9234521575985,656.577981296961,9.49981238273921,533,43,228,0.0806754221388368,0.276315789473684,0.460526315789474,94.0688555347092,5.65405253283302,-1.94114446529081,-4.52549474882136,-2.61774282698112,-1.6867138048946,2159.712890625,-0.429927583087568,0.709868667917448,6.42795497185741,0.527695177886415,91.1486842105263,20.7236842105263,72,2914
"155",621345,"FF","Minter, A.J.",10.9644923457744,0.854834252655405,29.1310505906829,"L",42.8168674698795,17.0780722891566,907.513792218098,5.30361445783133,249,25,125,0.100401606425703,0.404761904761905,0.428571428571429,94.536546184739,5.77096385542169,2.36493975903614,-4.5694040110787,2.85786747557505,-2.19318197600637,2420.84738955823,0.15576983626506,0.796345381526104,6.32971887550201,0.579563149921326,89.8047619047619,19.6666666666667,72,522
"156",621363,"FF","Poche, Colin",1.77316639786313,0.952142627414498,5.68619474532082,"L",63.4197297297297,18.9194594594595,1160.32844261256,-2.18010810810811,370,28,174,0.0756756756756757,0.346666666666667,0.453333333333333,91.1659459459459,6.28032432432432,1.19264864864865,-5.18954662681397,1.43989747383876,-2.70518361425014,2225.88346883469,0.612387907757158,1.01027027027027,7.22648648648649,0.752801044002249,90.7746666666667,18.7866666666667,75,543
"157",621381,"FF","Strahm, Matt",3.11728709360031,0.980674128370145,47.6115561169131,"L",29.993063583815,16.1012429378531,787.884517944725,14.4635028248588,531,80,298,0.150659133709981,0.253333333333333,0.493333333333333,93.3858757062147,5.36949152542373,2.28024482109228,-4.31213785204827,3.58457204933727,-1.58179496236138,2495.63442940039,0.8586859239529,0.824632768361582,6.21040462427746,0.596547620060361,92.1025,24.1625,74,981
"158",621383,"FF","Banks, Tanner",14.066924278389,0.828137035163057,23.9535077613562,"L",50.8977961432507,15.6780165289256,739.092309192932,2.62677685950413,363,49,174,0.134986225895317,0.386363636363636,0.318181818181818,93.5517906336088,6.36694214876033,2.55415977961432,-5.20670796171751,2.83192201447281,-2.47461914373674,2257.04958677686,-2.05748603433454,0.767658402203857,5.96528925619835,0.53908842037049,90.4840909090909,9.70454545454546,73,1174
"159",621389,"FF","Blach, Ty",3.47310769438759,0.990981494150754,66.604936725688,"L",21.0521739130435,5.98557544757033,73.2915966042261,13.0885933503836,391,13,180,0.0332480818414322,0.447916666666667,0.260416666666667,89.0652173913043,5.73450127877238,2.99092071611253,-6.23744361935087,4.06029458748021,-1.36109603148456,2016.10997442455,0.634765334791312,1.0020716112532,5.1537084398977,0.559485161680567,89.9305263157895,9.86458333333333,73,1133
"160",622098,"FF","Smith, Drew",8.37328162526108,0.869988518306218,29.9263867620535,"R",40.4742857142857,17.5938461538462,974.688621401933,6.49426573426573,143,20,77,0.13986013986014,0.1,0.55,94.7328671328671,5.68496503496504,-2.28237762237762,-4.07658983442679,-2.93822461480296,-1.77377929850259,2558,-0.699595848723168,0.694475524475525,6.04785714285714,0.518837647707277,95.71,27.65,74,328
"161",622250,"FF","Sborz, Josh",3.65531902258549,0.944445671290792,20.1299885702597,"R",53.0992307692308,19.2396923076923,1208.0238077301,5.30861538461538,130,14,72,0.107692307692308,0.3,0.3,95.1123076923077,6.35330769230769,-0.641076923076923,-4.84243574602703,-1.1224946198402,-2.87898937950039,2394.33846153846,0.274700282764017,0.916076923076923,6.09615384615385,0.703468148459783,93.78,17.85,75,284
"162",622259,"FF","Wingenter, Trey",3.40880409200958,0.973976467769039,40.2089241154883,"R",30.1067415730337,14.6170786516854,624.691218810131,10.1096629213483,89,6,41,0.0674157303370786,0.4375,0.25,97.1168539325843,5.59337078651685,-2.55224719101124,-4.60110547176005,-3.40192561052587,-2.08664701471687,2141.08988764045,-0.498430699139614,0.833707865168539,6.93707865168539,0.54843658376763,90.4625,6.6875,79,179
"163",622491,"FF","Castillo, Luis",7.64412983547235,0.92213166693369,56.8066332362387,"R",17.2280742459397,12.2017592592593,404.961638558737,12.4767592592593,1296,183,671,0.141203703703704,0.184357541899441,0.581005586592179,95.5591049382716,5.13628858024691,-2.20388888888889,-4.05611667002883,-3.35885892357194,-0.921333497526968,2153.44858299595,0.364033903872799,0.631373456790123,5.33598455598456,0.472526402397652,91.0134078212291,30.4581005586592,74,2859
"164",622554,"FF","Domínguez, Seranthony",9.06527710529854,0.779195466907966,27.1140064642913,"R",28.360372960373,14.5900465116279,621.922148087163,4.5806511627907,430,42,193,0.0976744186046512,0.241379310344828,0.448275862068966,97.6632558139535,5.41813953488372,-1.80818604651163,-4.44185495390555,-2.53938574824564,-1.96962135689854,2396.9627039627,0.874513923140001,0.982418604651163,6.55221445221445,0.654070782813641,83.59,26.45,73,1064
"165",622608,"FF","Senzatela, Antonio",6.20303153018457,0.82283349985686,26.0907043017282,"R",46.8874015748031,11.1335433070866,325.027544332619,3.59905511811024,127,10,56,0.078740157480315,0.347826086956522,0.347826086956522,94.6740157480315,6.17385826771654,-2.12803149606299,-5.79759364651571,-2.78357188772878,-2.48210231339465,2185.76377952756,0.0560789334385885,0.964173228346457,6.0488188976378,0.693656564930543,94.4869565217391,17.6086956521739,73,218
"166",622663,"FF","Severino, Luis",5.59666911062078,0.904068630400506,29.430307285347,"R",43.575,15.6969365853659,741.234745945286,6.45424390243902,1025,129,593,0.125853658536585,0.392638036809816,0.411042944785276,96.1510243902439,6.03123902439024,-1.8722243902439,-4.73716880013317,-2.65957682992924,-2.29287198447019,2219.06926829268,0.435255641082204,0.763795121951219,6.30126953125,0.545520229932167,88.4922651933702,18.9723756906077,74,2890
"167",622694,"FF","Hernández, Elieser",8.99105067056617,0.903542297520223,22.1089029060545,"R",40.8284403669725,18.0165137614679,1031.83396287912,3.88293577981651,109,8,47,0.073394495412844,0.208333333333333,0.5,91.7688073394495,5.29293577981651,-2.14770642201835,-4.10184589226352,-2.73762327169715,-1.54174746992637,2248.48623853211,2.2871670144475,0.899724770642202,6.55229357798165,0.552032370755752,96.4291666666667,26.3333333333333,73,251
"168",622786,"FF","Tinoco, Jesus",8.41534096646373,0.866789222497358,48.3190191766197,"R",26.1646341463415,14.0648780487805,569.542753043799,10.7414634146341,82,10,48,0.121951219512195,0.307692307692308,0.461538461538462,96.3536585365854,5.35012195121951,-1.85207317073171,-4.3474069201259,-2.81592809326049,-1.61505173892381,2359.25609756098,0.877505834032622,0.798292682926829,6.19390243902439,0.579356400849303,95.5923076923077,14.6153846153846,76,644
"169",623149,"FF","Sewald, Paul",13.6330344668898,0.797063478340465,54.4394972186948,"R",14.4507978723404,13.4977659574468,515.97486294916,10.5995744680851,376,52,214,0.138297872340426,0.17910447761194,0.552238805970149,91.3561170212766,4.42898936170213,-3.60202127659574,-3.37101740890834,-4.68086950251214,0.0368396267560598,2515.35638297872,0.0933580668062483,0.539228723404255,6.48297872340426,0.407253815467413,92.3253731343284,31.4776119402985,75,629
"170",623167,"FF","Flexen, Chris",4.32608225145515,0.916938946268183,9.55518641807114,"R",70.5912959381045,18.2434816247582,1063.30666616614,1.58135396518375,1034,59,448,0.0570599613152805,0.296650717703349,0.488038277511962,91.3112185686654,6.87308510638298,-0.121827852998066,-5.78946355598935,-0.254966898834725,-3.22926544147899,2143.91779497099,0.722871932492653,0.987011605415861,6.29381044487427,0.690832001060314,92.0076555023923,22.6315789473684,75,2797
"171",623211,"FF","Brazobán, Huascar",9.78883039481501,0.898164770204566,46.6647012140608,"R",37.7173469387755,13.8410204081633,548.028900296359,9.39244897959184,196,14,92,0.0714285714285714,0.407407407407407,0.37037037037037,96.6423469387755,5.8069387755102,-1.60489795918367,-5.04487684904034,-2.40131316005653,-2.31276550852972,2198.80612244898,0.449402669632792,1.00173469387755,5.90663265306122,0.65184790661186,82.2296296296296,13.6666666666667,75,899
"172",623433,"FF","Anderson, Nick",3.02556142467603,0.949984397242556,24.573722015205,"R",47.0511627906977,15.4,708.026854179874,5.69860465116279,129,12,64,0.0930232558139535,0.4,0.36,94.6806201550388,6.45124031007752,-0.822325581395349,-5.44892514099926,-1.60219818164894,-2.82961948221981,2175.09302325581,0.827581771237632,0.833488372093023,6.02480620155039,0.592467893595814,95.512,12.8,76,573
"173",623465,"FF","Phillips, Evan",5.63634545857734,0.928632935253979,39.8490383212836,"R",27.2256024096386,15.3642985074627,704.09387634967,9.60358208955224,335,55,156,0.164179104477612,0.333333333333333,0.4,96.2134328358209,5.31865671641791,-2.39767164179104,-4.27565409782842,-3.40903735839349,-1.76424040077507,2400.65970149254,-1.36033546367567,0.843880597014925,6.53820895522388,0.585730403394531,88.7305555555556,16.1111111111111,74,917
"174",624133,"FF","Suárez, Ranger",16.3649824116027,0.790420813962956,41.6231098744395,"L",40.2892617449664,12.357385620915,417.46862207109,5.2797385620915,459,35,194,0.0762527233115468,0.444444444444444,0.222222222222222,91.8494553376906,5.83259259259259,1.89010893246187,-5.26066328925902,2.65135828047296,-1.75227804787927,2005.52572706935,0.0400213058019265,0.886949891067538,6.33064876957494,0.623198766625695,85.9621621621622,8.91891891891892,73,2354
"175",624522,"FF","Thompson, Keegan",5.73085530679864,0.690128656397201,12.9294054073468,"R",37.109793814433,14.2169072164948,584.429742668791,1.96515463917526,194,26,100,0.134020618556701,0.275862068965517,0.448275862068966,93.4984536082474,5.81680412371134,-2.63618556701031,-4.87631252994819,-2.87428907368923,-1.91533775912104,2515.37628865979,-0.447576615517729,0.750360824742268,6.19020618556701,0.583933751043392,93.9275862068965,21.4137931034483,73,538
"176",625643,"FF","López, Reynaldo",3.32347030467213,0.980879251331216,29.3546214620323,"R",41.6274526678141,16.3961855670103,822.967680011671,7.39030927835052,1164,96,582,0.0824742268041237,0.346733668341709,0.336683417085427,95.4970790378007,5.82963058419244,-1.74127147766323,-4.86446107832753,-2.25409817684647,-2.47615389413897,2073.10223367698,0.21547853988031,0.924149484536082,6.52848537005164,0.611807197099526,91.4447236180904,15.5125628140704,73,2110
"177",628317,"FF","Maeda, Kenta",8.62061113915489,0.867059128122859,35.5989869448278,"R",38.0791383219955,15.4696598639456,715.737604810034,7.25959183673469,441,23,177,0.0521541950113379,0.293103448275862,0.413793103448276,90.7857142857143,5.67852607709751,-2.14816326530612,-5.06519102685692,-2.80641431612231,-1.96020797601447,2283.57369614512,0.435805929407619,0.919387755102041,6.10226757369615,0.618328271694732,92.3896551724138,22.0172413793103,73,1958
"178",628452,"FF","Iglesias, Raisel",8.69607403544181,0.874606288510327,38.4870576208547,"R",34.7522727272727,15.5472727272727,724.38612078934,8.15909090909091,264,43,131,0.162878787878788,0.25,0.477272727272727,95.4666666666667,5.60325757575758,-1.7469696969697,-4.54548590332528,-2.41267526353325,-1.99366097447891,2293.94318181818,-2.10023701311241,0.886401515151515,6.17083333333333,0.602981443696705,88.1931818181818,20.6136363636364,74,928
"179",628708,"FF","Marte, Yunior",2.78409659995965,0.941094322942914,37.7527827453269,"R",33.6844155844156,14.2332467532468,586.043088496286,11.0711688311688,77,3,23,0.038961038961039,0.4,0.3,97.0649350649351,5.56532467532468,-1.55298701298701,-4.61113780734197,-2.83246726470579,-1.99892104426703,2391.24675324675,0.868908269088973,1.00545454545455,6.13896103896104,0.687113614780864,88.97,15.9,74,482
"180",630023,"FF","Chirinos, Yonny",7.56332759146568,0.875999939074525,41.9863880494164,"R",43.2364705882353,14.616,624.580588316224,9.04658823529412,85,13,45,0.152941176470588,0.222222222222222,0.5,93.0164705882353,6.62270588235294,-1.54858823529412,-4.97727375581257,-2.50112277666115,-1.98228552043661,2192.28235294118,-1.19631060578527,0.724470588235294,6.06941176470588,0.56600417692038,92.9411764705882,24,74,515
"181",640448,"FF","Finnegan, Kyle",0.676931883370219,0.986924617369007,34.3698431354142,"R",51.6212205270458,15.8157004160888,754.765832319349,10.2657420249653,721,78,391,0.108183079056865,0.452380952380952,0.253968253968254,97.2029126213592,5.76167822468793,-1.70675450762829,-4.595655631901,-2.7381872747445,-2.30517369746737,2084.83611111111,-0.74963718276374,0.887281553398058,6.61872399445215,0.642570004665143,91.2920634920635,9.07142857142857,74,1067
"182",640451,"FF","Harvey, Hunter",4.4235414901673,0.994765204289604,29.0937425578199,"R",45.8814035087719,16.7252631578947,863.167546673505,7.19515789473684,570,68,300,0.119298245614035,0.397590361445783,0.240963855421687,97.758947368421,5.86117543859649,-1.94298245614035,-4.5276130657426,-2.76893409329372,-2.44862010151262,2044.86666666667,-0.840766442192408,0.826719298245614,6.36736842105263,0.587870311199986,90.8433734939759,13.289156626506,75,906
"183",640455,"FF","Manaea, Sean",4.50687582737452,0.969438402948421,50.1880518698909,"L",23.7208333333333,13.12,481.993525042344,12.2566371681416,339,55,177,0.162241887905605,0.1875,0.479166666666667,92.3454277286136,5.44489675516224,2.69516224188791,-4.43089284285562,3.86008704343036,-1.05793693994378,2003.77380952381,-1.05871331883765,0.631002949852507,7.21845238095238,0.475484987527528,89.9755102040816,24.6326530612245,77,2996
"184",640462,"FF","Puk, A.J.",10.3757402977217,0.906465682149887,49.2615447466782,"L",27.6013916500994,14.3658846918489,599.235733145531,10.6852485089463,503,83,264,0.165009940357853,0.28169014084507,0.52112676056338,95.5600397614314,5.54165009940358,3.13097415506958,-4.50102916435189,4.45963649978024,-1.71813211298881,2265.35387673956,-0.0289290219416712,0.77051689860835,7.06381709741551,0.562781696805862,84.8591549295775,22.8591549295775,79,1173
